Video Id,Segment-Level Label,Segment Timestamp
bit_nV7dFfAoZa27,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '1.00'], ['1.00', '30.00'], ['30.00', '31.86'], ['31.86', '32.86'], ['32.86', '119.30'], ['119.30', '133.92'], ['133.92', '140.68'], ['140.68', '146.76'], ['146.76', '176.76'], ['176.76', '195.65'], ['195.65', '195.65']]"
bit_oHUSs8xMlR5t,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '21.00'], ['21.00', '31.00'], ['31.00', '39.00'], ['39.00', '48.00'], ['48.00', '57.00'], ['57.00', '65.00'], ['65.00', '73.00'], ['73.00', '83.00'], ['83.00', '92.00'], ['92.00', '100.00'], ['100.00', '109.00'], ['109.00', '118.00'], ['118.00', '128.00'], ['128.00', '137.00'], ['137.00', '146.00'], ['146.00', '154.00'], ['154.00', '163.00'], ['163.00', '173.00'], ['173.00', '183.00'], ['183.00', '191.00'], ['191.00', '199.00'], ['199.00', '209.00'], ['209.00', '217.00'], ['217.00', '224.00'], ['224.00', '228.00'], ['228.00', '240.00'], ['240.00', '244.01']]"
bit_ocLlrj8KM9n1,"[[1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '1.00'], ['1.00', '17.18'], ['17.18', '25.18'], ['25.18', '35.10'], ['35.10', '42.06'], ['42.06', '48.66'], ['48.66', '55.70'], ['55.70', '62.90'], ['62.90', '72.62'], ['72.62', '79.90'], ['79.90', '86.06'], ['86.06', '93.62'], ['93.62', '96.70'], ['96.70', '105.74'], ['105.74', '114.14'], ['114.14', '122.02'], ['122.02', '131.70'], ['131.70', '140.02'], ['140.02', '149.18'], ['149.18', '158.14'], ['158.14', '167.06'], ['167.06', '173.82'], ['173.82', '182.94'], ['182.94', '190.42'], ['190.42', '195.66'], ['195.66', '196.51']]"
bit_pMm9EFTdQNUn,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '20.00'], ['20.00', '30.00'], ['30.00', '35.00'], ['35.00', '45.00'], ['45.00', '55.00'], ['55.00', '87.00'], ['87.00', '97.00'], ['97.00', '107.00'], ['107.00', '117.00'], ['117.00', '127.00'], ['127.00', '137.00'], ['137.00', '147.00'], ['147.00', '157.00'], ['157.00', '167.00'], ['167.00', '176.00'], ['176.00', '202.00'], ['202.00', '220.00'], ['220.00', '230.00'], ['230.00', '238.76'], ['238.76', '241.94'], ['241.94', '250.68'], ['250.68', '255.50'], ['255.50', '240.00']]"
bit_s2gZWQlX1Qpl,"[[1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '2.00'], ['2.00', '22.56'], ['22.56', '34.40'], ['34.40', '43.68'], ['43.68', '49.74'], ['49.74', '53.74'], ['53.74', '61.74'], ['61.74', '68.74'], ['68.74', '71.74'], ['71.74', '79.74'], ['79.74', '85.74'], ['85.74', '92.74'], ['92.74', '102.74'], ['102.74', '112.74'], ['112.74', '116.74'], ['116.74', '124.74'], ['124.74', '132.74'], ['132.74', '140.74'], ['140.74', '148.74'], ['148.74', '154.74'], ['154.74', '162.74'], ['162.74', '170.74'], ['170.74', '180.14'], ['180.14', '183.14'], ['183.14', '206.74'], ['206.74', '216.74'], ['216.74', '241.24']]"
bit_s50nK01d7x5P,"[[1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [0, 1, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.14'], ['9.14', '15.68'], ['15.68', '21.66'], ['21.66', '28.38'], ['28.38', '35.38'], ['35.38', '42.38'], ['42.38', '54.06'], ['54.06', '60.18'], ['60.18', '72.26'], ['72.26', '78.42'], ['78.42', '90.22'], ['90.22', '102.14'], ['102.14', '107.62'], ['107.62', '114.78'], ['114.78', '122.58'], ['122.58', '130.58'], ['130.58', '137.58'], ['137.58', '146.58'], ['146.58', '152.58'], ['152.58', '161.58'], ['161.58', '162.94'], ['162.94', '168.42'], ['168.42', '176.42'], ['176.42', '184.42'], ['184.42', '194.42'], ['194.42', '202.42'], ['202.42', '211.42'], ['211.42', '215.42'], ['215.42', '224.42'], ['224.42', '232.42'], ['232.42', '244.42'], ['244.42', '254.42'], ['254.42', '259.42'], ['259.42', '267.42'], ['267.42', '269.58']]"
bit_s55oNONuvbEA,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '1.00'], ['1.00', '30.00'], ['30.00', '31.00'], ['31.00', '45.88'], ['45.88', '52.76'], ['52.76', '82.76'], ['82.76', '111.66'], ['111.66', '141.66'], ['141.66', '149.16'], ['149.16', '153.46'], ['153.46', '164.26'], ['164.26', '173.48'], ['173.48', '180.92'], ['180.92', '191.14'], ['191.14', '194.12'], ['194.12', '195.65']]"
bit_sK5fM81Q5BKq,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]]","[['0.00', '7.52'], ['7.52', '16.40'], ['16.40', '30.96'], ['30.96', '40.80'], ['40.80', '49.84'], ['49.84', '60.40'], ['60.40', '68.40'], ['68.40', '76.80'], ['76.80', '85.60'], ['85.60', '94.40'], ['94.40', '103.60'], ['103.60', '112.80'], ['112.80', '122.00'], ['122.00', '131.60'], ['131.60', '138.60'], ['138.60', '142.40'], ['142.40', '152.40'], ['152.40', '160.80'], ['160.80', '170.40'], ['170.40', '179.76'], ['179.76', '186.40'], ['186.40', '195.04'], ['195.04', '202.80'], ['202.80', '211.20'], ['211.20', '212.20'], ['212.20', '222.64'], ['222.64', '229.28'], ['229.28', '238.80'], ['238.80', '247.60'], ['247.60', '255.84'], ['255.84', '268.64'], ['268.64', '275.75']]"
bit_tD1tyOy1HOJH,"[[1, 0, 0, 0, 0, 0]]","[['0.00', '201.16']]"
bit_ty1ffKOFCEnl,"[[1, 0, 0, 0, 0, 0]]","[['0.00', '290.55']]"
bit_uksimXUlhAbE,"[[1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '6.00'], ['6.00', '11.00'], ['11.00', '21.00'], ['21.00', '31.00'], ['31.00', '38.00'], ['38.00', '42.00'], ['42.00', '50.00'], ['50.00', '57.00'], ['57.00', '64.00'], ['64.00', '75.00'], ['75.00', '85.00'], ['85.00', '93.00'], ['93.00', '100.00'], ['100.00', '107.00'], ['107.00', '115.00'], ['115.00', '121.00'], ['121.00', '126.00'], ['126.00', '136.00'], ['136.00', '137.00'], ['137.00', '147.00'], ['147.00', '154.00'], ['154.00', '158.00'], ['158.00', '167.00'], ['167.00', '172.00'], ['172.00', '180.00'], ['180.00', '185.00'], ['185.00', '192.00'], ['192.00', '200.00'], ['200.00', '209.00'], ['209.00', '209.42']]"
bit_vgvxpvE6bCzK,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '2.00'], ['2.00', '13.40'], ['13.40', '19.00'], ['19.00', '20.32'], ['20.32', '27.00'], ['27.00', '31.92'], ['31.92', '41.84'], ['41.84', '51.48'], ['51.48', '61.16'], ['61.16', '66.96'], ['66.96', '76.52'], ['76.52', '85.36'], ['85.36', '93.68'], ['93.68', '101.64'], ['101.64', '108.96'], ['108.96', '117.60'], ['117.60', '127.40'], ['127.40', '134.04'], ['134.04', '139.84'], ['139.84', '148.88'], ['148.88', '156.36'], ['156.36', '166.04'], ['166.04', '176.00'], ['176.00', '185.84'], ['185.84', '195.44'], ['195.44', '204.88'], ['204.88', '213.76'], ['213.76', '222.64'], ['222.64', '231.76'], ['231.76', '241.00'], ['241.00', '250.72'], ['250.72', '259.84'], ['259.84', '267.96'], ['267.96', '277.04'], ['277.04', '290.39']]"
bit_viubiPmBHVFC,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '9.48'], ['9.48', '19.20'], ['19.20', '26.84'], ['26.84', '30.72'], ['30.72', '38.40'], ['38.40', '43.44'], ['43.44', '52.64'], ['52.64', '61.68'], ['61.68', '64.44'], ['64.44', '71.52'], ['71.52', '78.00'], ['78.00', '85.00'], ['85.00', '94.80'], ['94.80', '103.76'], ['103.76', '111.44'], ['111.44', '115.64'], ['115.64', '126.04'], ['126.04', '135.80'], ['135.80', '141.92'], ['141.92', '148.24'], ['148.24', '156.72'], ['156.72', '165.20'], ['165.20', '170.68'], ['170.68', '180.56'], ['180.56', '184.64'], ['184.64', '192.04'], ['192.04', '200.96'], ['200.96', '202.04']]"
bit_xXJKLzWkDh9l,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '2.00'], ['2.00', '13.36'], ['13.36', '18.96'], ['18.96', '20.28'], ['20.28', '26.92'], ['26.92', '31.80'], ['31.80', '38.48'], ['38.48', '47.24'], ['47.24', '55.48'], ['55.48', '61.12'], ['61.12', '66.60'], ['66.60', '76.48'], ['76.48', '85.40'], ['85.40', '94.64'], ['94.64', '104.56'], ['104.56', '112.08'], ['112.08', '117.56'], ['117.56', '127.56'], ['127.56', '136.32'], ['136.32', '144.12'], ['144.12', '150.72'], ['150.72', '160.52'], ['160.52', '166.08'], ['166.08', '175.96'], ['175.96', '185.80'], ['185.80', '195.36'], ['195.36', '204.80'], ['204.80', '213.92'], ['213.92', '222.60'], ['222.60', '231.92'], ['231.92', '241.76'], ['241.76', '250.76'], ['250.76', '259.88'], ['259.88', '264.60'], ['264.60', '271.28'], ['271.28', '276.84'], ['276.84', '290.39']]"
bit_xcZ6JSsWBy91,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0]]","[['0.00', '7.44'], ['7.44', '15.00'], ['15.00', '23.12'], ['23.12', '31.92'], ['31.92', '41.80'], ['41.80', '51.40'], ['51.40', '61.28'], ['61.28', '66.72'], ['66.72', '71.88'], ['71.88', '77.18'], ['77.18', '82.72'], ['82.72', '89.28'], ['89.28', '95.56'], ['95.56', '101.40'], ['101.40', '106.24'], ['106.24', '111.56'], ['111.56', '116.52'], ['116.52', '122.44'], ['122.44', '132.32'], ['132.32', '138.80'], ['138.80', '145.64'], ['145.64', '154.08'], ['154.08', '162.04'], ['162.04', '171.08'], ['171.08', '175.88'], ['175.88', '181.44'], ['181.44', '190.36'], ['190.36', '200.24'], ['200.24', '201.24'], ['201.24', '253.20'], ['253.20', '254.61']]"
bit_y0enhdtwYCc,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '90.00'], ['90.00', '99.24'], ['99.24', '108.24'], ['108.24', '118.24'], ['118.24', '127.24'], ['127.24', '136.24'], ['136.24', '146.24'], ['146.24', '156.24'], ['156.24', '166.24'], ['166.24', '176.24'], ['176.24', '186.24'], ['186.24', '196.24'], ['196.24', '206.24'], ['206.24', '216.24'], ['216.24', '226.24'], ['226.24', '236.24'], ['236.24', '246.24'], ['246.24', '256.24'], ['256.24', '266.24'], ['266.24', '276.24'], ['276.24', '286.24'], ['286.24', '296.24'], ['296.24', '306.24'], ['306.24', '288.04']]"
bit_zfVfpvwhregD,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '7.00'], ['7.00', '189.49']]"
bit_zzRU4shRrJNi,"[[1, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '20.00'], ['20.00', '29.00'], ['29.00', '37.00'], ['37.00', '46.00'], ['46.00', '55.00'], ['55.00', '64.00'], ['64.00', '72.00'], ['72.00', '80.00'], ['80.00', '88.00'], ['88.00', '97.00'], ['97.00', '107.00'], ['107.00', '117.00'], ['117.00', '127.00'], ['127.00', '134.00'], ['134.00', '142.00'], ['142.00', '146.00'], ['146.00', '154.00'], ['154.00', '162.00'], ['162.00', '171.00'], ['171.00', '180.00'], ['180.00', '190.00'], ['190.00', '200.00'], ['200.00', '207.00'], ['207.00', '218.00'], ['218.00', '225.00'], ['225.00', '234.00'], ['234.00', '243.00'], ['243.00', '245.00'], ['245.00', '249.86'], ['249.86', '249.87']]"
yt_0Y_8MoLKn0I,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '53.00'], ['53.00', '249.52'], ['249.52', '259.52'], ['259.52', '269.52'], ['269.52', '279.52'], ['279.52', '289.23']]"
yt_1Bjzk6XQOVw,"[[1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]","[['0.00', '32.00'], ['32.00', '42.00'], ['42.00', '52.00'], ['52.00', '61.00'], ['61.00', '71.00'], ['71.00', '81.00'], ['81.00', '90.00'], ['90.00', '100.00'], ['100.00', '110.00'], ['110.00', '147.00'], ['147.00', '157.00'], ['157.00', '167.00'], ['167.00', '176.00'], ['176.00', '186.00'], ['186.00', '196.00'], ['196.00', '205.00'], ['205.00', '215.00'], ['215.00', '225.00'], ['225.00', '235.00'], ['235.00', '245.00'], ['245.00', '255.00'], ['255.00', '259.46']]"
